timestamp,ina_current,ina_voltage,rpm,lg_avg_speed,wind_power
1943.672,-0.00, 0.00,20.60, 0.00,0.0
1943.791,-0.00, 0.00,20.60, 0.00,0.0
1943.908, 0.00, 0.00,20.60, 0.00,0.0
1944.028,-0.00, 0.00,20.60, 0.00,0.0
1944.143,-0.00, 0.00,20.60, 0.00,0.0
1944.261,-0.00, 0.00,20.60, 0.00,0.0
1944.377,-0.00, 0.00,20.60, 0.00,0.0
1944.498,-0.00, 0.00,20.60, 0.00,0.0
1944.614,-0.00, 0.00,20.60, 0.00,0.0
1944.733,-0.00, 0.00,20.60, 0.00,0.0
1944.849,-0.00, 0.00,20.60, 0.00,0.0
1944.967,-0.00, 0.00,20.60, 0.00,0.0
1945.083,-0.00, 0.00,20.60, 0.00,0.0
1945.204,-0.00, 0.00,20.60, 0.00,0.0
1945.320, 0.00, 0.00,20.60, 0.00,0.0
1945.436,-0.00, 0.00,20.60, 0.00,0.0
1945.557,-0.00, 0.00,20.60, 0.00,0.0
1945.672,-0.00, 0.00,20.60, 0.00,0.0
1945.791,-0.00, 0.00,20.60, 0.00,0.0
1945.908,-0.00, 0.00,20.60, 0.00,0.0
1946.028,-0.00, 0.00,20.60, 0.00,0.0
1946.144, 0.00, 0.00,20.60, 0.00,0.0
1946.264,-0.00, 0.00,20.60, 0.00,0.0
1946.380,-0.00, 0.00,20.60, 0.00,0.0
1946.499,-0.00, 0.00,20.60, 0.00,0.0
1946.615,-0.00, 0.00,20.60, 0.00,0.0
1946.735, 0.00, 0.00,20.60, 0.00,0.0
1946.850,-0.00, 0.00,20.60, 0.00,0.0
1946.970,-0.00, 0.00,20.60, 0.00,0.0
1947.087,-0.00, 0.00,20.60, 0.00,0.0
1947.206,-0.00, 0.00,20.60, 0.00,0.0
1947.321, 0.00, 0.00,20.60, 0.00,0.0
1947.441,-0.00, 0.00,20.60, 0.79,0.2352473958625
1947.559, 0.00, 0.00,20.60, 0.79,0.2352473958625
1947.681,-0.00, 0.00,20.60, 0.79,0.2352473958625
1947.799, 0.00, 0.00,20.60, 0.79,0.2352473958625
1947.919,-0.00, 0.00,20.60, 0.79,0.2352473958625
1948.038, 0.00, 0.00,20.60, 0.79,0.2352473958625
1948.159,-0.00, 0.00,20.60, 0.79,0.2352473958625
1948.277,-0.00, 0.00,20.60, 0.79,0.2352473958625
1948.399, 0.00, 0.00,20.60, 0.79,0.2352473958625
1948.517,-0.00, 0.00,20.60, 1.58,1.8819791669
1948.637,-0.00, 0.00,20.60, 1.58,1.8819791669
1948.755,-0.00, 0.00,20.60, 1.58,1.8819791669
1948.877,-0.00, 0.00,20.60, 1.58,1.8819791669
1948.997,-0.00, 0.00,20.60, 1.58,1.8819791669
1949.115, 0.00, 0.00,20.60, 1.58,1.8819791669
1949.236,-0.00, 0.00,20.60, 1.58,1.8819791669
1949.354,-0.00, 0.00,20.60, 1.58,1.8819791669
1949.475,-0.00, 0.00,20.60, 2.24,5.3627506688
1949.592,-0.00, 0.00,20.60, 2.24,5.3627506688
1949.713,-0.00, 0.00,20.60, 2.24,5.3627506688
1949.832,-0.00, 0.00,20.60, 2.24,5.3627506688
1949.953,-0.00, 0.00,20.60, 2.24,5.3627506688
1950.071,-0.00, 0.00,20.60, 2.24,5.3627506688
1950.190, 0.00, 0.00,20.60, 2.24,5.3627506688
1950.307,-0.00, 0.00,20.60, 2.24,5.3627506688
1950.428, 0.00, 0.00,20.60, 2.24,5.3627506688
1950.546,-0.00, 0.00,20.60, 3.04,13.404922316799999
1950.666, 0.00, 0.00,20.60, 3.04,13.404922316799999
1950.785,-0.00, 0.00,20.60, 3.04,13.404922316799999
1950.904,-0.00, 0.00,20.60, 3.04,13.404922316799999
1951.022, 0.00, 0.00,20.60, 3.04,13.404922316799999
1951.143,-0.00, 0.00,20.60, 3.04,13.404922316799999
1951.259,-0.00, 0.00,20.60, 3.04,13.404922316799999
1951.381,-0.00, 0.00,20.60, 3.04,13.404922316799999
1951.500,-0.00, 0.00,20.60, 3.70,24.168445787499998
1951.620,-0.00, 0.00,20.60, 3.70,24.168445787499998
1951.738, 0.00, 0.00,20.60, 3.70,24.168445787499998
1951.860,-0.00, 0.00,20.60, 3.70,24.168445787499998
1951.978,-0.00, 0.00,20.60, 3.70,24.168445787499998
1952.101,-0.00, 0.00,20.60, 3.70,24.168445787499998
1952.219,-0.00, 0.00,20.60, 3.70,24.168445787499998
1952.339, 0.00, 0.00,20.60, 3.70,24.168445787499998
1952.458,-0.00, 0.00,20.60, 3.43,19.2542191599625
1952.580,-0.00, 0.00,20.60, 3.43,19.2542191599625
1952.697,-0.00, 0.00,20.60, 3.43,19.2542191599625
1952.814, 0.00, 0.00,20.60, 3.43,19.2542191599625
1952.935,-0.00, 0.00,20.60, 3.43,19.2542191599625
1953.052, 0.00, 0.00,20.60, 3.43,19.2542191599625
1953.172,-0.00, 0.00,20.60, 3.43,19.2542191599625
1953.290,-0.00, 0.00,20.60, 3.43,19.2542191599625
1953.411,-0.00, 0.00,20.60, 3.43,19.2542191599625
1953.529, 0.00, 0.00,20.60, 3.56,21.527497359199998
1953.651, 0.00, 0.00,20.60, 3.56,21.527497359199998
1953.768,-0.00, 0.00,20.60, 3.56,21.527497359199998
1953.888,-0.00, 0.00,20.60, 3.56,21.527497359199998
1954.006,-0.00, 0.00,20.60, 3.56,21.527497359199998
1954.127,-0.00, 0.00,20.60, 3.56,21.527497359199998
1954.246,-0.00, 0.00,20.60, 3.56,21.527497359199998
1954.367, 0.00, 0.00,20.60, 3.56,21.527497359199998
1954.485,-0.00, 0.00,20.60, 3.83,26.806485108462496
1954.606,-0.00, 0.00,20.60, 3.83,26.806485108462496
1954.724,-0.00, 0.00,20.60, 3.83,26.806485108462496
1954.846, 0.00, 0.00,20.60, 3.83,26.806485108462496
1954.964,-0.00, 0.00,20.60, 3.83,26.806485108462496
1955.086, 0.00, 0.00,20.60, 3.83,26.806485108462496
1955.205, 0.00, 0.00,20.60, 3.83,26.806485108462496
1955.325,-0.00, 0.00,20.60, 3.83,26.806485108462496
1955.442,-0.00, 0.00,20.60, 3.83,26.806485108462496
1955.564, 0.00, 0.00,20.60, 3.70,24.168445787499998
1955.683,-0.00, 0.00,20.60, 3.70,24.168445787499998
1955.805, 0.00, 0.00,20.60, 3.70,24.168445787499998
1955.923,-0.00, 0.00,20.60, 3.70,24.168445787499998
1956.043,-0.00, 0.00,20.60, 3.70,24.168445787499998
1956.162,-0.00, 0.00,20.60, 3.70,24.168445787499998
1956.284,-0.00, 0.00,20.60, 3.70,24.168445787499998
1956.403,-0.00, 0.00,20.60, 3.70,24.168445787499998
1956.522,-0.00, 0.00,20.60, 3.96,29.629826503199997
1956.643,-0.00, 0.00,20.60, 3.96,29.629826503199997
1956.761,-0.00, 0.00,20.60, 3.96,29.629826503199997
1956.881, 0.00, 0.00,20.60, 3.96,29.629826503199997
1957.000,-0.00, 0.00,20.60, 3.96,29.629826503199997
1957.123,-0.00, 0.00,20.60, 3.96,29.629826503199997
1957.241,-0.00, 0.00,20.60, 3.96,29.629826503199997
1957.363, 0.00, 0.00,20.60, 3.96,29.629826503199997
1957.482,-0.00, 0.00,20.60, 4.22,35.85757402009999
1957.602, 0.00, 0.00,20.60, 4.22,35.85757402009999
1957.719,-0.00, 0.00,20.60, 4.22,35.85757402009999
1957.841,-0.00, 0.00,20.60, 4.22,35.85757402009999
1957.959,-0.00, 0.00,20.60, 4.22,35.85757402009999
1958.082,-0.00, 0.00,20.60, 4.22,35.85757402009999
1958.199,-0.00, 0.00,20.60, 4.22,35.85757402009999
1958.319, 0.00, 0.00,20.60, 4.22,35.85757402009999
1958.436,-0.00, 0.00,20.60, 4.22,35.85757402009999
1958.559,-0.00, 0.00,20.60, 3.96,29.629826503199997
1958.677,-0.00, 0.00,20.60, 3.96,29.629826503199997
1958.800, 0.00, 0.00,20.60, 3.96,29.629826503199997
1958.918, 0.00, 0.00,20.60, 3.96,29.629826503199997
1959.040,-0.00, 0.00,20.60, 3.96,29.629826503199997
1959.158,-0.00, 0.00,20.60, 3.96,29.629826503199997
1959.280, 0.00, 0.00,20.60, 3.96,29.629826503199997
1959.398,-0.00, 0.00,20.60, 3.96,29.629826503199997
1959.520, 0.00, 0.00,20.60, 3.83,26.806485108462496
1959.638,-0.00, 0.00,20.60, 3.83,26.806485108462496
1959.758,-0.00, 0.00,20.60, 3.83,26.806485108462496
1959.877,-0.00, 0.00,20.60, 3.83,26.806485108462496
1960.000,-0.00, 0.00,20.60, 3.83,26.806485108462496
1960.118,-0.00, 0.00,20.60, 3.83,26.806485108462496
1960.236,-0.00, 0.00,20.60, 3.83,26.806485108462496
1960.357, 0.00, 0.00,20.60, 3.83,26.806485108462496
1960.475,-0.00, 0.00,20.60, 3.83,26.806485108462496
1960.595, 0.00, 0.00,20.60, 4.09,32.64475959823749
1960.712,-0.00, 0.00,20.60, 4.09,32.64475959823749
1960.834,-0.00, 0.00,20.60, 4.09,32.64475959823749
1960.952,-0.00, 0.00,20.60, 4.09,32.64475959823749
1961.075, 0.00, 0.00,20.60, 4.09,32.64475959823749
1961.192,-0.00, 0.00,20.60, 4.09,32.64475959823749
1961.312,-0.00, 0.00,20.60, 4.09,32.64475959823749
1961.429,-0.00, 0.00,20.60, 4.09,32.64475959823749
1961.552,-0.00, 0.00,20.60, 3.96,29.629826503199997
1961.670,-0.00, 0.00,20.60, 3.96,29.629826503199997
1961.792, 0.00, 0.00,20.60, 3.96,29.629826503199997
1961.911,-0.00, 0.00,20.60, 3.96,29.629826503199997
1962.032,-0.00, 0.00,20.60, 3.96,29.629826503199997
1962.149, 0.00, 0.00,20.60, 3.96,29.629826503199997
1962.271,-0.00, 0.00,20.60, 3.96,29.629826503199997
1962.389,-0.00, 0.00,20.60, 3.96,29.629826503199997
1962.512,-0.00, 0.00,20.60, 3.83,26.806485108462496
1962.630,-0.00, 0.00,20.60, 3.83,26.806485108462496
1962.750,-0.00, 0.00,20.60, 3.83,26.806485108462496
1962.868,-0.00, 0.00,20.60, 3.83,26.806485108462496
1962.990,-0.00, 0.00,20.60, 3.83,26.806485108462496
1963.108,-0.00, 0.00,20.60, 3.83,26.806485108462496
1963.230, 0.00, 0.00,20.60, 3.83,26.806485108462496
1963.347,-0.00, 0.00,20.60, 3.83,26.806485108462496
1963.467,-0.00, 0.00,20.60, 3.83,26.806485108462496
1963.586,-0.00, 0.00,20.60, 3.30,17.146890337499997
1963.708, 0.00, 0.00,20.60, 3.30,17.146890337499997
1963.828,-0.00, 0.00,20.60, 3.30,17.146890337499997
1963.946, 0.00, 0.00,20.60, 3.30,17.146890337499997
1964.069, 0.00, 0.00,20.60, 3.30,17.146890337499997
1964.187,-0.00, 0.00,20.60, 3.30,17.146890337499997
1964.307,-0.00, 0.00,20.60, 3.30,17.146890337499997
1964.425,-0.00, 0.00,20.60, 3.30,17.146890337499997
1964.548,-0.00, 0.00,20.60, 2.64,8.779207852799999
2010.762, 0.00, 0.00,20.60, 0.00,0.0
2010.877, 0.00, 0.00,20.60, 0.00,0.0
2010.995,-0.00, 0.00,20.60, 0.00,0.0
2011.110,-0.00, 0.00,20.60, 0.00,0.0
2011.229, 0.00, 0.00,20.60, 0.00,0.0
2011.344,-0.00, 0.00,20.60, 0.00,0.0
2011.463,-0.00, 0.00,20.60, 0.00,0.0
2011.580,-0.00, 0.00,20.60, 0.00,0.0
2011.698,-0.00, 0.00,20.60, 0.00,0.0
2011.813,-0.00, 0.00,20.60, 0.00,0.0
